,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
31,0.09491024017333985,0.03240719935692984,0.0008038520812988281,1.5644038139178686e-05,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 5}",0.7120300751879699,0.6511278195488721,0.5667953667953667,0.7386100386100385,0.5859073359073358,0.6510084095941197,0.06734643828864086,70,0.7491490891658676,0.758293384467881,0.6126190476190477,0.7575000000000001,0.6480952380952382,0.705131351869607,0.06215767519123969
32,0.10356316566467286,0.01868387876360988,0.0007994651794433593,1.965726122823946e-05,0.1,"(100, 25, 100)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 6}",0.7120300751879699,0.6654135338345863,0.6924710424710425,0.71003861003861,0.6519305019305017,0.6863854865913083,0.024002524954531507,12,0.769499041227229,0.730956375838926,0.7201190476190477,0.7778571428571429,0.6955952380952383,0.7388053691275168,0.030805984059540988
33,0.09411158561706542,0.018543902329215968,0.0008082389831542969,2.0103083612540655e-05,0.1,"(100, 25, 100)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 7}",0.7406015037593985,0.6654135338345863,0.6988416988416989,0.6478764478764478,0.519111969111969,0.6545501796163364,0.0746175120252437,63,0.7428691275167786,0.7228906999041226,0.7723809523809524,0.6385714285714286,0.5961904761904763,0.6945805369127518,0.06633819747968595
34,0.06168274879455567,0.01922376560490603,0.0008457183837890625,6.85270575311394e-05,0.1,"(100, 25, 100)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 8}",0.713157894736842,0.6462406015037594,0.7019305019305021,0.6208494208494207,0.6391891891891891,0.6643309731372065,0.036464490027430935,51,0.758509108341323,0.6799137104506231,0.645,0.6216666666666668,0.6811904761904762,0.6772559923298178,0.04637938046007877
35,0.04365863800048828,0.0031411150365578864,0.0007408618927001953,3.56987061186362e-05,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.6620300751879699,0.5973684210526314,0.5509652509652508,0.6646718146718148,0.6646718146718146,0.627948021949786,0.04625995007764827,95,0.649029242569511,0.6544822627037391,0.6610714285714288,0.648452380952381,0.6746428571428572,0.6575356343879835,0.009688613773698073
36,0.051659011840820314,0.017717154138907388,0.0007899761199951172,0.00016061335098645235,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",0.6593984962406014,0.7086466165413532,0.5915057915057913,0.7013513513513514,0.7108108108108109,0.6743786652195942,0.045378453753754974,33,0.6571907957813997,0.7084491850431447,0.6959523809523809,0.6936904761904763,0.7167857142857144,0.6944137104506232,0.0204251661134737
37,0.05910539627075195,0.00506473712729544,0.0007774829864501953,0.0001622573225404605,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",0.6725563909774435,0.6402255639097743,0.5270270270270269,0.7044401544401543,0.6583011583011582,0.6405692057412138,0.060415862967095106,86,0.7035234899328858,0.6770493767976989,0.5677380952380953,0.7101190476190478,0.6775000000000001,0.6671860019175456,0.051492155347913425
38,0.04750375747680664,0.011167834074076243,0.0009307861328125,0.0002494633647101408,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",0.4894736842105262,0.5552631578947368,0.6264478764478766,0.5994208494208493,0.5111969111969111,0.5562338959281035,0.05152350240875585,118,0.5045541706615532,0.6132310642377755,0.6602380952380953,0.6111904761904764,0.4953571428571429,0.5769141898370086,0.06530570675042656
39,0.06713471412658692,0.018996721165507147,0.000766134262084961,7.674791457502395e-05,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",0.5958646616541352,0.6857142857142856,0.6073359073359074,0.7115830115830115,0.7600386100386101,0.6719906553337897,0.062396931955291564,36,0.6338566634707574,0.6790508149568552,0.5670238095238097,0.7375,0.7501190476190476,0.673510067114094,0.06768465522922303
40,0.05409059524536133,0.009767271634600037,0.0007460117340087891,9.059767972998917e-05,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",0.5323308270676691,0.5875939849624059,0.6598455598455599,0.7019305019305018,0.6057915057915056,0.617284188880778,0.05868296499785652,102,0.5731783317353787,0.6510666347075742,0.690952380952381,0.690952380952381,0.6296428571428573,0.6471585170981144,0.04388836879127402
