,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
32,0.12548408508300782,0.0066253272093841084,0.004934358596801758,0.00016039779972987922,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 15}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
33,0.1199887752532959,0.008288658496842292,0.004681873321533203,7.553895272728688e-05,0.1,"(50,)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 16}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
34,0.12004256248474121,0.008315052939865269,0.004743194580078125,8.421727205641309e-05,0.1,"(50,)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 17}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
35,0.13822708129882813,0.03183218215667945,0.006471157073974609,0.0015584928127755598,0.1,"(50,)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 18}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
36,0.1554272174835205,0.018024149142346832,0.006387472152709961,0.0012946920651692377,0.1,"(50,)",19,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 19}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
37,0.15697236061096193,0.019401734252820536,0.006408119201660156,0.0010315477172844762,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 20}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
38,0.14868478775024413,0.020025147298473656,0.00655980110168457,0.0014713229077767485,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 2}",0.4890977443609021,0.6849624060150376,0.4737451737451737,0.4936293436293436,0.44671814671814664,0.5178890340754498,0.08541336636811823,369,0.5003715244487056,0.7370445829338446,0.4825,0.47761904761904767,0.4891666666666666,0.5373403643336528,0.10014317393256138
39,0.1040217399597168,0.0023059816297350804,0.004945516586303711,0.00034413338037876434,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 3}",0.5180451127819548,0.538345864661654,0.5262548262548261,0.5119691119691119,0.5111969111969111,0.5211885595008205,0.010155475876845005,368,0.49470278044103544,0.534695589645254,0.5152380952380953,0.5080952380952383,0.511904761904762,0.5129272930648769,0.012928462617609101
40,0.1560734272003174,0.021178298570733434,0.006800127029418945,0.001068597373966269,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 4}",0.631954887218045,0.7541353383458647,0.6432432432432433,0.7235521235521234,0.7322393822393822,0.6970101722674497,0.049710745467442016,71,0.6973034515819749,0.721872003835091,0.7251190476190478,0.7084523809523811,0.6946428571428572,0.7094779482262703,0.012390372785979261
41,0.1763157844543457,0.034027804489810645,0.006038665771484375,0.0011835445322885365,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 5}",0.6056390977443608,0.4357142857142856,0.6845559845559845,0.6996138996138996,0.5820463320463318,0.601212850183741,0.0943349255539064,341,0.6361936720997123,0.4196308724832214,0.729047619047619,0.6567857142857143,0.6745238095238095,0.6232363374880153,0.10637205523696526
